#data format:	time, trigger pressure,	WG1,	WG2,	WG3,	WG4,	WG5,	WG6,	PP1,	PP2,	PP3,	PP4,	PP5,	PP6,	PP7,	PP8,	PP9
17.271	7	3.0286	2.2285	1.4275	1.5738	1.4893	1.5976	0.018	0.03	0.037	0.049	0.042	0.038	0.033	0.03	0.034
17.272	7	3.0325	2.2285	1.4195	1.5778	1.4972	1.6015	0.019	0.03	0.037	0.049	0.042	0.038	0.033	0.03	0.035
17.273	7	3.0444	2.2365	1.4195	1.5738	1.5012	1.6015	0.019	0.03	0.036	0.049	0.042	0.038	0.033	0.03	0.034
17.274	6.75	3.0563	2.2365	1.4075	1.5581	1.5012	1.5936	0.02	0.03	0.036	0.049	0.042	0.039	0.034	0.03	0.034
17.275	6.75	3.0563	2.2325	1.4075	1.5502	1.4933	1.5857	0.02	0.029	0.037	0.049	0.042	0.039	0.034	0.03	0.034
17.276	7	3.0484	2.2167	1.4075	1.5541	1.4893	1.5817	0.02	0.03	0.036	0.049	0.042	0.038	0.033	0.03	0.033
17.277	7	3.0405	2.2127	1.3995	1.5541	1.4893	1.5738	0.02	0.031	0.035	0.049	0.042	0.039	0.033	0.03	0.033
17.278	7	3.0246	2.2167	1.4075	1.5541	1.4933	1.5738	0.019	0.03	0.036	0.049	0.042	0.039	0.034	0.03	0.033
17.279	6.75	3.0246	2.2246	1.4075	1.5502	1.4972	1.5777	0.019	0.03	0.036	0.049	0.042	0.038	0.034	0.03	0.033
17.28	6.75	3.0365	2.2285	1.4115	1.5423	1.5012	1.5777	0.02	0.03	0.036	0.049	0.042	0.038	0.034	0.03	0.033
17.281	7	3.0365	2.2325	1.4195	1.5304	1.5052	1.5817	0.02	0.03	0.036	0.049	0.043	0.038	0.033	0.03	0.033
17.282	7	3.0365	2.2325	1.4235	1.5344	1.5052	1.5817	0.019	0.031	0.036	0.049	0.043	0.038	0.034	0.03	0.033
17.283	6.75	3.0365	2.2404	1.4275	1.5383	1.5092	1.5817	0.02	0.031	0.036	0.049	0.042	0.038	0.033	0.03	0.033
17.284	6.75	3.0405	2.2404	1.4275	1.5383	1.5052	1.5777	0.02	0.03	0.035	0.049	0.042	0.038	0.034	0.03	0.033
17.285	7	3.0444	2.2246	1.4235	1.5383	1.5012	1.5777	0.021	0.03	0.036	0.049	0.042	0.039	0.033	0.03	0.034
17.286	7	3.0524	2.2167	1.4155	1.5383	1.5012	1.5817	0.021	0.031	0.035	0.049	0.043	0.039	0.034	0.03	0.034
17.287	7	3.0524	2.2127	1.4155	1.5423	1.4972	1.5777	0.021	0.03	0.035	0.049	0.042	0.039	0.034	0.03	0.033
17.288	6.75	3.0444	2.2246	1.4115	1.5462	1.5052	1.5857	0.021	0.03	0.036	0.049	0.042	0.039	0.034	0.03	0.033
17.289	6.75	3.0405	2.2365	1.4115	1.5462	1.4972	1.5817	0.02	0.03	0.036	0.049	0.042	0.038	0.034	0.03	0.033
17.29	7	3.0444	2.2365	1.4115	1.5423	1.5012	1.5896	0.02	0.03	0.037	0.049	0.042	0.038	0.034	0.03	0.033
17.291	7	3.0524	2.2325	1.4235	1.5462	1.5092	1.5976	0.02	0.031	0.036	0.048	0.042	0.038	0.034	0.03	0.033
17.292	6.75	3.0563	2.2404	1.4315	1.5581	1.5052	1.5976	0.02	0.03	0.036	0.049	0.042	0.039	0.034	0.03	0.033
17.293	6.75	3.0682	2.2404	1.4355	1.562	1.5092	1.5936	0.02	0.03	0.036	0.049	0.042	0.038	0.034	0.03	0.033
17.294	7	3.0643	2.2365	1.4315	1.5581	1.5092	1.5857	0.02	0.03	0.037	0.049	0.043	0.038	0.034	0.03	0.033
17.295	7	3.0563	2.2285	1.4235	1.5541	1.5052	1.5857	0.02	0.03	0.037	0.049	0.042	0.039	0.034	0.03	0.033
17.296	7	3.0484	2.2246	1.4195	1.5462	1.5052	1.5817	0.02	0.031	0.037	0.049	0.042	0.039	0.034	0.03	0.033
17.297	6.75	3.0603	2.2285	1.4155	1.5383	1.5012	1.5857	0.021	0.031	0.037	0.049	0.042	0.039	0.034	0.03	0.033
17.298	6.75	3.0682	2.2325	1.4115	1.5344	1.5012	1.5817	0.02	0.031	0.037	0.049	0.043	0.039	0.034	0.03	0.032
17.299	7	3.0762	2.2404	1.4155	1.5265	1.5052	1.5857	0.02	0.031	0.037	0.049	0.044	0.039	0.033	0.03	0.032
17.3	7	3.0762	2.2444	1.4155	1.5225	1.5092	1.5896	0.02	0.03	0.037	0.049	0.044	0.039	0.033	0.03	0.033
17.301	7	3.0682	2.2404	1.4195	1.5225	1.5132	1.5936	0.02	0.03	0.037	0.049	0.044	0.039	0.033	0.03	0.033
17.302	6.75	3.0603	2.2444	1.4235	1.5383	1.5172	1.5976	0.02	0.03	0.037	0.049	0.044	0.039	0.033	0.031	0.033
17.303	6.75	3.0563	2.2483	1.4315	1.5423	1.5212	1.5976	0.02	0.03	0.037	0.049	0.044	0.039	0.033	0.03	0.033
17.304	7	3.0524	2.2404	1.4275	1.5423	1.5212	1.5976	0.02	0.03	0.037	0.049	0.043	0.039	0.034	0.031	0.033
17.305	7	3.0484	2.2246	1.4235	1.5304	1.5172	1.5857	0.02	0.03	0.037	0.049	0.043	0.039	0.034	0.03	0.033
17.306	6.75	3.0405	2.2285	1.4235	1.5225	1.5132	1.5777	0.02	0.03	0.036	0.049	0.043	0.039	0.034	0.03	0.033
17.307	6.75	3.0325	2.2285	1.4195	1.5225	1.5092	1.5857	0.02	0.03	0.037	0.049	0.042	0.039	0.034	0.03	0.033
17.308	6.75	3.0246	2.2285	1.4155	1.5186	1.5092	1.5857	0.021	0.03	0.037	0.049	0.043	0.039	0.034	0.031	0.033
17.309	7	3.0207	2.2246	1.4235	1.5186	1.5092	1.5896	0.02	0.03	0.036	0.049	0.043	0.039	0.034	0.031	0.033
17.31	7	3.0325	2.2365	1.4195	1.5186	1.5132	1.5936	0.019	0.03	0.037	0.05	0.044	0.039	0.034	0.031	0.034
17.311	6.75	3.0563	2.2483	1.4195	1.5225	1.5172	1.5976	0.02	0.031	0.037	0.05	0.043	0.038	0.034	0.032	0.033
17.312	6.75	3.0762	2.2483	1.4275	1.5225	1.5212	1.5976	0.02	0.031	0.037	0.049	0.043	0.038	0.034	0.032	0.033
17.313	7	3.0762	2.2444	1.4275	1.5304	1.5212	1.5976	0.02	0.031	0.037	0.049	0.043	0.038	0.035	0.031	0.033
17.314	7	3.0603	2.2444	1.4275	1.5423	1.5172	1.5976	0.02	0.03	0.037	0.049	0.044	0.038	0.035	0.031	0.033
17.315	7	3.0484	2.2404	1.4315	1.5462	1.5132	1.5896	0.019	0.03	0.037	0.049	0.044	0.038	0.034	0.031	0.034
17.316	6.75	3.0325	2.2365	1.4275	1.5502	1.5092	1.5896	0.019	0.03	0.037	0.049	0.045	0.039	0.034	0.031	0.034
17.317	7	3.0246	2.2365	1.4275	1.5502	1.5132	1.5896	0.018	0.03	0.037	0.049	0.045	0.039	0.034	0.031	0.035
17.318	7	3.0405	2.2365	1.4355	1.5502	1.5132	1.5896	0.019	0.03	0.037	0.05	0.045	0.04	0.034	0.031	0.034
17.319	7	3.0603	2.2404	1.4395	1.5581	1.5172	1.5936	0.019	0.031	0.036	0.05	0.044	0.039	0.034	0.032	0.034
17.32	6.75	3.0722	2.2483	1.4395	1.562	1.5212	1.5976	0.019	0.031	0.037	0.05	0.044	0.039	0.034	0.032	0.033
17.321	6.75	3.0722	2.2444	1.4355	1.5699	1.5251	1.5976	0.02	0.031	0.037	0.05	0.043	0.039	0.034	0.032	0.033
17.322	7	3.0722	2.2483	1.4355	1.5699	1.5251	1.5936	0.019	0.031	0.036	0.049	0.043	0.039	0.034	0.031	0.033
17.323	7	3.0722	2.2523	1.4355	1.566	1.5291	1.5936	0.019	0.03	0.036	0.049	0.043	0.039	0.034	0.031	0.033
17.324	7	3.0722	2.2562	1.4315	1.5541	1.5251	1.5896	0.019	0.03	0.036	0.049	0.043	0.04	0.035	0.031	0.034
17.325	6.75	3.0643	2.2444	1.4315	1.5344	1.5251	1.5857	0.019	0.03	0.037	0.049	0.043	0.04	0.034	0.031	0.034
17.326	6.75	3.0444	2.2404	1.4315	1.5146	1.5172	1.5817	0.02	0.029	0.037	0.05	0.043	0.04	0.035	0.031	0.035
17.327	7	3.0365	2.2404	1.4355	1.5146	1.5132	1.5817	0.019	0.03	0.037	0.05	0.043	0.04	0.034	0.031	0.035
17.328	7	3.0405	2.2404	1.4395	1.5186	1.5172	1.5817	0.019	0.03	0.037	0.049	0.044	0.041	0.034	0.032	0.035
17.329	6.75	3.0444	2.2365	1.4434	1.5225	1.5132	1.5896	0.019	0.031	0.037	0.049	0.044	0.04	0.034	0.032	0.035
17.33	6.75	3.0524	2.2483	1.4355	1.5186	1.5132	1.5896	0.02	0.03	0.037	0.049	0.043	0.04	0.035	0.032	0.035
17.331	6.75	3.0682	2.2523	1.4355	1.5146	1.5212	1.5857	0.02	0.031	0.038	0.05	0.043	0.039	0.035	0.032	0.035
17.332	7	3.0682	2.2562	1.4355	1.5225	1.5251	1.5857	0.02	0.031	0.037	0.05	0.043	0.039	0.035	0.032	0.034
17.333	7	3.0722	2.2602	1.4434	1.5265	1.5251	1.5857	0.019	0.03	0.037	0.051	0.044	0.039	0.034	0.032	0.034
17.334	6.75	3.0682	2.2602	1.4395	1.5146	1.5291	1.5777	0.02	0.03	0.037	0.051	0.044	0.04	0.034	0.032	0.034
17.335	6.75	3.0524	2.2562	1.4395	1.5067	1.5212	1.5817	0.019	0.029	0.037	0.051	0.045	0.04	0.035	0.031	0.034
17.336	7	3.0484	2.2444	1.4315	1.5107	1.5212	1.5738	0.019	0.029	0.037	0.05	0.045	0.04	0.036	0.032	0.035
17.337	7	3.0603	2.2365	1.4355	1.5067	1.5212	1.5817	0.018	0.029	0.037	0.05	0.044	0.04	0.034	0.032	0.035
17.338	7	3.0682	2.2444	1.4355	1.5067	1.5172	1.5857	0.019	0.03	0.037	0.05	0.045	0.04	0.035	0.033	0.035
17.339	6.75	3.0682	2.2483	1.4434	1.5107	1.5172	1.5896	0.019	0.03	0.037	0.05	0.045	0.04	0.035	0.033	0.034
17.34	6.75	3.0722	2.2483	1.4434	1.5146	1.5172	1.5896	0.02	0.03	0.037	0.05	0.045	0.04	0.036	0.033	0.034
17.341	7	3.0603	2.2444	1.4474	1.5186	1.5251	1.5936	0.02	0.029	0.037	0.05	0.045	0.041	0.035	0.032	0.034
17.342	7	3.0524	2.2523	1.4434	1.5186	1.5331	1.5936	0.02	0.029	0.037	0.05	0.044	0.041	0.036	0.032	0.034
17.343	6.75	3.0524	2.2562	1.4434	1.5146	1.5331	1.5976	0.019	0.029	0.037	0.05	0.044	0.04	0.035	0.032	0.034
17.344	6.75	3.0563	2.2562	1.4355	1.5067	1.5331	1.5936	0.019	0.028	0.037	0.05	0.044	0.04	0.035	0.033	0.033
17.345	7	3.0603	2.2483	1.4315	1.5028	1.5291	1.5936	0.02	0.029	0.037	0.05	0.044	0.04	0.034	0.033	0.033
17.346	7	3.0563	2.2365	1.4275	1.4989	1.5251	1.5936	0.02	0.029	0.037	0.05	0.044	0.041	0.034	0.033	0.034
17.347	7	3.0563	2.2404	1.4355	1.5107	1.5251	1.5936	0.019	0.029	0.037	0.049	0.044	0.041	0.034	0.033	0.034
17.348	6.75	3.0484	2.2562	1.4355	1.5225	1.5291	1.5896	0.019	0.03	0.037	0.049	0.044	0.04	0.035	0.033	0.033
17.349	6.75	3.0444	2.2641	1.4434	1.5265	1.5291	1.5857	0.02	0.03	0.037	0.049	0.044	0.039	0.034	0.033	0.033
17.35	7	3.0444	2.2602	1.4434	1.5304	1.5331	1.5936	0.02	0.029	0.037	0.05	0.045	0.04	0.034	0.033	0.034
17.351	7	3.0484	2.2562	1.4395	1.5304	1.5371	1.5936	0.019	0.029	0.037	0.05	0.044	0.04	0.035	0.033	0.034
17.352	7	3.0603	2.2602	1.4434	1.5304	1.5371	1.5976	0.02	0.03	0.037	0.05	0.044	0.04	0.035	0.033	0.034
17.353	6.75	3.0762	2.2602	1.4434	1.5265	1.5411	1.5936	0.02	0.03	0.037	0.05	0.044	0.039	0.036	0.032	0.033
17.354	7	3.0801	2.2602	1.4434	1.5146	1.5331	1.5896	0.02	0.031	0.037	0.05	0.045	0.04	0.035	0.032	0.033
17.355	7	3.0722	2.2483	1.4355	1.5067	1.5251	1.5857	0.02	0.031	0.037	0.051	0.045	0.041	0.034	0.032	0.033
17.356	7	3.0722	2.2444	1.4315	1.5186	1.5291	1.5817	0.02	0.031	0.038	0.051	0.045	0.04	0.035	0.033	0.034
17.357	7	3.0722	2.2483	1.4395	1.5186	1.5291	1.5857	0.019	0.03	0.038	0.051	0.044	0.04	0.035	0.033	0.034
17.358	6.75	3.0762	2.2483	1.4434	1.5304	1.5291	1.5857	0.02	0.03	0.037	0.051	0.044	0.04	0.035	0.033	0.034
17.359	7	3.0762	2.2523	1.4474	1.5265	1.5291	1.5857	0.019	0.03	0.037	0.051	0.044	0.04	0.035	0.033	0.034
17.36	7	3.0801	2.2483	1.4474	1.5225	1.5331	1.5857	0.02	0.031	0.037	0.051	0.044	0.04	0.036	0.033	0.033
17.361	7	3.092	2.2523	1.4474	1.5225	1.5291	1.5896	0.02	0.031	0.038	0.05	0.043	0.04	0.036	0.033	0.033
17.362	6.75	3.1	2.2602	1.4514	1.5265	1.5331	1.5976	0.02	0.03	0.037	0.05	0.044	0.04	0.036	0.033	0.033
17.363	6.75	3.096	2.2602	1.4514	1.5304	1.5331	1.5976	0.02	0.03	0.037	0.051	0.044	0.041	0.036	0.033	0.033
17.364	7	3.0881	2.2602	1.4514	1.5344	1.5331	1.5976	0.02	0.03	0.037	0.051	0.044	0.041	0.035	0.033	0.033
17.365	7	3.0841	2.2602	1.4474	1.5304	1.5291	1.5936	0.021	0.03	0.037	0.051	0.044	0.04	0.035	0.034	0.033
17.366	6.75	3.0881	2.2562	1.4474	1.5225	1.5251	1.5896	0.02	0.03	0.037	0.05	0.044	0.04	0.035	0.033	0.034
17.367	6.5	3.092	2.2523	1.4474	1.5186	1.5291	1.5777	0.02	0.03	0.037	0.05	0.044	0.04	0.036	0.033	0.034
17.368	6.75	3.096	2.2444	1.4514	1.5146	1.5291	1.5777	0.02	0.031	0.037	0.05	0.044	0.04	0.035	0.032	0.033
17.369	7	3.0881	2.2523	1.4514	1.5146	1.5291	1.5857	0.02	0.031	0.038	0.05	0.044	0.04	0.035	0.033	0.034
17.37	7	3.0762	2.2641	1.4474	1.5028	1.5291	1.5896	0.02	0.031	0.038	0.05	0.045	0.04	0.035	0.033	0.035
17.371	6.75	3.0643	2.2681	1.4514	1.491	1.5331	1.5896	0.02	0.031	0.037	0.05	0.044	0.04	0.034	0.033	0.035
17.372	6.75	3.0603	2.2681	1.4514	1.4831	1.5331	1.5936	0.02	0.031	0.037	0.05	0.045	0.041	0.035	0.033	0.035
17.373	7	3.0682	2.276	1.4514	1.487	1.5291	1.5896	0.02	0.031	0.038	0.05	0.044	0.04	0.034	0.033	0.035
17.374	7	3.0762	2.2641	1.4514	1.491	1.5331	1.5896	0.02	0.031	0.039	0.051	0.044	0.04	0.034	0.033	0.035
17.375	7	3.0762	2.2602	1.4395	1.4949	1.5291	1.5857	0.02	0.031	0.038	0.05	0.044	0.04	0.034	0.032	0.034
17.376	6.75	3.0603	2.2562	1.4395	1.4989	1.5291	1.5857	0.019	0.031	0.038	0.051	0.044	0.04	0.034	0.033	0.034
17.377	6.75	3.0603	2.2602	1.4434	1.4989	1.5291	1.5777	0.02	0.031	0.037	0.05	0.044	0.041	0.035	0.033	0.034
17.378	7	3.0643	2.2562	1.4434	1.4989	1.5291	1.5817	0.02	0.03	0.037	0.051	0.044	0.041	0.036	0.034	0.033
17.379	7	3.0722	2.2562	1.4474	1.5067	1.5331	1.5896	0.018	0.031	0.037	0.051	0.045	0.041	0.036	0.033	0.033
17.38	6.75	3.0801	2.2641	1.4434	1.5186	1.5331	1.5936	0.019	0.03	0.037	0.051	0.045	0.041	0.036	0.034	0.034
17.381	6.75	3.0762	2.2681	1.4395	1.5186	1.5371	1.5936	0.02	0.03	0.037	0.051	0.045	0.041	0.036	0.033	0.035
17.382	6.75	3.0722	2.2681	1.4434	1.5225	1.5371	1.5976	0.02	0.03	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.383	7	3.0801	2.2721	1.4474	1.5265	1.5371	1.5896	0.02	0.03	0.037	0.05	0.045	0.041	0.036	0.034	0.034
17.384	6.75	3.0762	2.276	1.4434	1.5186	1.5371	1.5857	0.02	0.031	0.038	0.051	0.045	0.041	0.036	0.034	0.034
17.385	6.75	3.0801	2.2681	1.4434	1.4949	1.5371	1.5817	0.02	0.03	0.038	0.05	0.045	0.041	0.035	0.033	0.035
17.386	6.75	3.0881	2.2602	1.4474	1.4791	1.5331	1.5777	0.021	0.031	0.038	0.051	0.045	0.041	0.036	0.033	0.035
17.387	6.75	3.0881	2.2562	1.4474	1.4752	1.5331	1.5817	0.021	0.031	0.037	0.05	0.045	0.041	0.036	0.033	0.035
17.388	7	3.0841	2.2641	1.4594	1.4712	1.5331	1.5857	0.021	0.03	0.038	0.05	0.044	0.041	0.036	0.034	0.035
17.389	7	3.0722	2.2721	1.4674	1.4712	1.5291	1.5896	0.02	0.031	0.038	0.051	0.044	0.041	0.036	0.034	0.035
17.39	6.75	3.0722	2.2641	1.4674	1.4831	1.5331	1.5896	0.021	0.031	0.038	0.051	0.044	0.041	0.036	0.034	0.035
17.391	6.75	3.0603	2.2641	1.4674	1.4989	1.5331	1.5857	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.392	7	3.0643	2.2721	1.4674	1.5186	1.5371	1.5857	0.02	0.031	0.038	0.051	0.046	0.041	0.036	0.034	0.035
17.393	7	3.0801	2.28	1.4634	1.5225	1.5371	1.5857	0.02	0.031	0.037	0.051	0.045	0.04	0.036	0.034	0.036
17.394	7	3.0881	2.28	1.4594	1.5225	1.5291	1.5857	0.02	0.031	0.037	0.051	0.045	0.04	0.036	0.034	0.036
17.395	6.75	3.0841	2.2681	1.4514	1.5107	1.5291	1.5817	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.396	7	3.0722	2.2641	1.4514	1.5028	1.5291	1.5777	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.397	7	3.0643	2.2721	1.4554	1.5028	1.5251	1.5777	0.02	0.031	0.037	0.052	0.045	0.041	0.036	0.034	0.035
17.398	7	3.0643	2.2681	1.4634	1.5107	1.5291	1.5698	0.02	0.031	0.038	0.052	0.045	0.041	0.036	0.034	0.035
17.399	6.75	3.0801	2.2681	1.4594	1.5107	1.5331	1.5738	0.02	0.031	0.038	0.052	0.045	0.041	0.036	0.034	0.035
17.4	6.75	3.096	2.2681	1.4594	1.5067	1.5371	1.5738	0.019	0.031	0.037	0.052	0.045	0.041	0.036	0.034	0.035
17.401	7	3.1039	2.28	1.4594	1.491	1.5371	1.5738	0.02	0.031	0.037	0.052	0.044	0.041	0.036	0.034	0.035
17.402	7	3.1	2.28	1.4594	1.4831	1.5411	1.5817	0.02	0.031	0.037	0.051	0.045	0.041	0.037	0.034	0.035
17.403	7	3.0881	2.276	1.4634	1.4791	1.5411	1.5857	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.404	6.75	3.0762	2.28	1.4634	1.4752	1.5331	1.5857	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.405	6.75	3.0722	2.2721	1.4594	1.4831	1.5331	1.5857	0.02	0.03	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.406	7	3.0801	2.2681	1.4554	1.4949	1.5251	1.5817	0.02	0.031	0.037	0.052	0.044	0.041	0.036	0.034	0.036
17.407	7	3.0881	2.2641	1.4514	1.4989	1.5251	1.5857	0.021	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.408	6.75	3.0881	2.2681	1.4514	1.491	1.5291	1.5857	0.021	0.031	0.038	0.051	0.045	0.04	0.036	0.035	0.036
17.409	6.75	3.0841	2.276	1.4514	1.4791	1.5331	1.5896	0.02	0.031	0.038	0.05	0.046	0.04	0.036	0.035	0.036
17.41	7	3.0801	2.2721	1.4594	1.4712	1.5331	1.5936	0.021	0.031	0.037	0.051	0.046	0.041	0.036	0.035	0.036
17.411	7	3.0841	2.276	1.4594	1.4752	1.5371	1.5936	0.02	0.031	0.037	0.05	0.046	0.041	0.036	0.034	0.036
17.412	7	3.0881	2.28	1.4674	1.491	1.5371	1.5936	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.036
17.413	6.75	3.092	2.28	1.4674	1.4989	1.5411	1.5896	0.021	0.031	0.037	0.052	0.045	0.041	0.036	0.034	0.036
17.414	6.75	3.092	2.276	1.4674	1.4989	1.5371	1.5896	0.021	0.031	0.038	0.052	0.045	0.041	0.036	0.034	0.035
17.415	7	3.092	2.28	1.4634	1.4989	1.5331	1.5896	0.02	0.031	0.038	0.051	0.044	0.041	0.036	0.034	0.034
17.416	7	3.092	2.28	1.4634	1.4949	1.5251	1.5896	0.02	0.031	0.038	0.051	0.045	0.041	0.036	0.034	0.035
17.417	7	3.092	2.276	1.4634	1.487	1.5251	1.5896	0.019	0.031	0.037	0.051	0.045	0.042	0.036	0.034	0.036
17.418	6.75	3.1039	2.28	1.4674	1.4791	1.5331	1.5976	0.019	0.031	0.038	0.051	0.045	0.042	0.036	0.034	0.036
17.419	7	3.096	2.28	1.4634	1.4752	1.5291	1.5976	0.019	0.031	0.038	0.05	0.045	0.042	0.036	0.034	0.035
17.42	7	3.0881	2.28	1.4634	1.4752	1.5212	1.6015	0.019	0.031	0.037	0.051	0.046	0.041	0.037	0.034	0.035
17.421	7	3.0722	2.2839	1.4634	1.4791	1.5251	1.5936	0.019	0.031	0.037	0.051	0.046	0.041	0.036	0.034	0.035
17.422	6.75	3.0682	2.2839	1.4634	1.487	1.5291	1.5936	0.02	0.031	0.038	0.051	0.046	0.041	0.036	0.035	0.036
17.423	6.75	3.0801	2.2879	1.4634	1.4989	1.5291	1.5936	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.035	0.036
17.424	7	3.0881	2.276	1.4634	1.4989	1.5291	1.5896	0.019	0.031	0.037	0.051	0.045	0.041	0.036	0.035	0.036
17.425	7	3.0881	2.2721	1.4674	1.5028	1.5251	1.5896	0.02	0.031	0.037	0.051	0.045	0.041	0.036	0.034	0.035
17.426	7	3.0881	2.2721	1.4634	1.5028	1.5172	1.5857	0.02	0.031	0.038	0.051	0.045	0.041	0.036	0.035	0.035
17.427	6.75	3.0841	2.2839	1.4714	1.5028	1.5212	1.5817	0.021	0.031	0.038	0.051	0.045	0.042	0.036	0.035	0.035
17.428	6.75	3.0841	2.28	1.4714	1.5067	1.5251	1.5777	0.021	0.031	0.038	0.051	0.045	0.042	0.037	0.035	0.036
17.429	7	3.0801	2.2839	1.4754	1.5067	1.5251	1.5817	0.02	0.031	0.038	0.051	0.045	0.042	0.037	0.035	0.035
17.43	7	3.0881	2.2839	1.4754	1.5067	1.5291	1.5896	0.02	0.031	0.038	0.051	0.045	0.041	0.036	0.036	0.036
17.431	6.75	3.1	2.2839	1.4714	1.4949	1.5291	1.5976	0.02	0.031	0.037	0.051	0.046	0.041	0.037	0.036	0.036
17.432	6.75	3.1	2.2839	1.4714	1.491	1.5291	1.6015	0.021	0.031	0.038	0.05	0.046	0.041	0.037	0.036	0.036
17.433	7	3.1	2.2879	1.4674	1.491	1.5291	1.6015	0.021	0.031	0.037	0.051	0.046	0.041	0.037	0.036	0.035
17.434	7	3.0881	2.2839	1.4674	1.491	1.5212	1.5976	0.021	0.032	0.037	0.051	0.046	0.041	0.036	0.036	0.035
17.435	7	3.0881	2.2721	1.4634	1.487	1.5212	1.5936	0.021	0.032	0.037	0.052	0.046	0.041	0.036	0.034	0.035
17.436	6.75	3.096	2.2641	1.4634	1.487	1.5212	1.5857	0.021	0.031	0.037	0.052	0.046	0.041	0.036	0.035	0.035
17.437	6.75	3.1079	2.2721	1.4594	1.4831	1.5212	1.5817	0.021	0.031	0.037	0.053	0.047	0.041	0.036	0.035	0.035
17.438	7	3.1158	2.2839	1.4554	1.4791	1.5212	1.5817	0.02	0.031	0.037	0.052	0.046	0.041	0.037	0.034	0.035
17.439	7	3.1119	2.2839	1.4634	1.4712	1.5251	1.5817	0.021	0.03	0.037	0.051	0.046	0.041	0.037	0.035	0.035
17.44	7	3.1079	2.2839	1.4634	1.4673	1.5251	1.5817	0.02	0.03	0.037	0.051	0.045	0.042	0.037	0.036	0.035
17.441	6.75	3.096	2.2918	1.4714	1.4673	1.5251	1.5817	0.021	0.03	0.037	0.051	0.045	0.042	0.036	0.036	0.035
17.442	7	3.0881	2.2958	1.4754	1.4712	1.5291	1.5817	0.021	0.031	0.037	0.052	0.046	0.042	0.037	0.036	0.035
17.443	7	3.096	2.2958	1.4754	1.4791	1.5251	1.5896	0.021	0.031	0.038	0.052	0.046	0.042	0.036	0.036	0.035
17.444	7	3.096	2.2918	1.4674	1.4831	1.5291	1.5936	0.02	0.03	0.038	0.052	0.046	0.042	0.037	0.036	0.036
17.445	7	3.0801	2.2879	1.4674	1.4752	1.5251	1.5896	0.02	0.03	0.037	0.051	0.045	0.041	0.037	0.036	0.035
17.446	6.75	3.0762	2.2839	1.4634	1.4673	1.5212	1.5857	0.02	0.031	0.037	0.051	0.045	0.041	0.037	0.036	0.036
17.447	7	3.0881	2.2879	1.4634	1.4673	1.5172	1.5738	0.02	0.031	0.037	0.051	0.047	0.041	0.036	0.035	0.035
17.448	7	3.096	2.2879	1.4634	1.4752	1.5172	1.5777	0.02	0.031	0.038	0.051	0.046	0.041	0.036	0.036	0.036
17.449	7	3.092	2.28	1.4634	1.491	1.5212	1.5817	0.021	0.031	0.038	0.051	0.046	0.041	0.037	0.035	0.036
17.45	6.75	3.1	2.2879	1.4674	1.5028	1.5251	1.5896	0.021	0.031	0.038	0.052	0.046	0.041	0.037	0.035	0.036
17.451	6.75	3.1	2.2958	1.4754	1.5028	1.5251	1.5976	0.021	0.031	0.038	0.051	0.045	0.041	0.037	0.036	0.036
17.452	7	3.1	2.2958	1.4754	1.4949	1.5251	1.6015	0.021	0.031	0.037	0.051	0.045	0.041	0.037	0.036	0.036
17.453	7	3.1039	2.2918	1.4794	1.491	1.5251	1.6015	0.021	0.031	0.037	0.051	0.045	0.041	0.037	0.036	0.036
17.454	7	3.1039	2.2918	1.4754	1.491	1.5172	1.5976	0.02	0.031	0.037	0.052	0.045	0.041	0.037	0.036	0.036
17.455	6.75	3.1039	2.2879	1.4634	1.4949	1.5132	1.5896	0.019	0.031	0.038	0.052	0.046	0.041	0.037	0.036	0.036
17.456	6.75	3.1039	2.28	1.4634	1.4791	1.5092	1.5817	0.02	0.031	0.038	0.052	0.046	0.041	0.037	0.036	0.036
17.457	7	3.1039	2.2839	1.4634	1.4752	1.5092	1.5857	0.021	0.031	0.038	0.051	0.045	0.041	0.037	0.036	0.036
17.458	7	3.096	2.2879	1.4634	1.4752	1.5012	1.5896	0.021	0.031	0.037	0.051	0.046	0.041	0.037	0.036	0.037
17.459	6.75	3.1	2.2918	1.4634	1.4791	1.5092	1.5896	0.021	0.031	0.037	0.051	0.046	0.042	0.036	0.036	0.036
17.46	6.75	3.1079	2.2958	1.4674	1.4831	1.5092	1.5896	0.021	0.031	0.037	0.052	0.047	0.042	0.037	0.036	0.037
17.461	7	3.1158	2.2958	1.4714	1.491	1.5172	1.5896	0.021	0.031	0.037	0.051	0.046	0.042	0.037	0.036	0.036
